"PDF相对路径","章节目录","PDF页码","页数","证据方式","提取字符数","关联知识点","关联题目编号","关联题目数量","覆盖状态"
"第一章/1-4/f4806738-d69d-41b3-b725-d59df5df3991.pdf","第一章","13","15","PDF文本层","103","监督学习、无监督学习与强化学习","202、242、267","3","仅关键词候选，未逐题证实"
"第一章/1-4/f4806738-d69d-41b3-b725-d59df5df3991.pdf","第一章","14","15","PDF文本层","149","监督学习、无监督学习与强化学习","202、242、267","3","仅关键词候选，未逐题证实"
"第一章/1-4/f4806738-d69d-41b3-b725-d59df5df3991.pdf","第一章","15","15","PDF文本层","45","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","1","12","PDF文本层","7","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","2","12","PDF文本层","114","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","3","12","PDF文本层","103","卷积局部感受野；深度学习；卷积神经网络 CNN；TFX、Hugging Face 与 TensorRT","184、203、204、208、243、244、248、268、269","9","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","4","12","PDF文本层","80","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","5","12","PDF文本层","110","卷积局部感受野；深度学习；卷积神经网络 CNN","184、203、204、243、244、268、269","7","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","6","12","PDF文本层","154","图像数据标注；深度学习","51、97、131、203、243、268","6","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","7","12","PDF文本层","162","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","8","12","PDF文本层","77","声纹识别任务；深度学习；语音合成方向；语音任务接口设计","100、203、243、268、278、403","6","已定位依据题：100、278、403；另有关键词候选题：203、243、268"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","9","12","PDF文本层","26","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","10","12","PDF文本层","44","深度学习；TFX、Hugging Face 与 TensorRT","203、208、243、248、268","5","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","11","12","PDF文本层","19","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/1040e7a8-45ef-470d-b5c0-0215509f52af.pdf","第一章","12","12","PDF文本层","45","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","1","13","PDF文本层","7","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","2","13","PDF文本层","37","附件题目 · 基础知识","101、102、103、151、152、181","6","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","3","13","PDF文本层","72","卷积局部感受野；深度学习；卷积神经网络 CNN","184、203、204、243、244、268、269","7","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","4","13","PDF文本层","72","卷积局部感受野；深度学习；卷积神经网络 CNN","184、203、204、243、244、268、269","7","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","5","13","PDF文本层","83","深度学习；GPU 虚拟化 MIG 与远程共享；CUDA 数值计算库","203、226、243、268、344","5","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","6","13","PDF文本层","130","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","7","13","PDF文本层","39","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","8","13","PDF文本层","17","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","9","13","PDF文本层","23","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","10","13","PDF文本层","55","深度学习；非功能需求","203、243、268、282、302、318","6","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","11","13","PDF文本层","19","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","12","13","PDF文本层","126","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/22b330bd-4f4e-4f5a-ad5e-4790063fa35c.pdf","第一章","13","13","PDF文本层","45","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","1","15","PDF文本层","69","卷积局部感受野；深度学习；卷积神经网络 CNN","184、203、204、243、244、268、269","7","仅关键词候选，未逐题证实"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","2","15","PDF文本层","118","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","3","15","PDF文本层","131","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","4","15","PDF文本层","19","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","5","15","PDF文本层","55","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","6","15","PDF文本层","238","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","7","15","PDF文本层","108","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","8","15","PDF文本层","19","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","9","15","PDF文本层","167","LSTM状态结构；LSTM与普通RNN","270、401","2","已定位依据题：270、401"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","10","15","PDF文本层","82","LSTM遗忘门","362","1","已定位依据题：362"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","11","15","PDF文本层","83","LSTM输入门","363","1","已定位依据题：363"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","12","15","PDF文本层","84","LSTM输出门","364","1","已定位依据题：364"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","13","15","PDF文本层","51","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","14","15","PDF文本层","193","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/3226f098-2cd4-4045-a883-3f7d575b6e64.pdf","第一章","15","15","PDF文本层","27","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","1","19","PDF文本层","7","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","2","19","PDF文本层","39","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","3","19","PDF文本层","188","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","4","19","PDF文本层","82","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","5","19","PDF文本层","141","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","6","19","PDF文本层","22","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","7","19","PDF文本层","218","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","8","19","PDF文本层","165","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","9","19","PDF文本层","20","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","10","19","PDF文本层","20","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","11","19","PDF文本层","56","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","12","19","PDF文本层","32","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","13","19","PDF文本层","69","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","14","19","PDF文本层","358","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","15","19","PDF文本层","351","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","16","19","PDF文本层","450","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","17","19","PDF文本层","205","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","18","19","PDF文本层","27","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/4fc630f7-1fb8-4c83-9332-b93afcfa7f67.pdf","第一章","19","19","PDF文本层","27","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","1","13","PDF文本层","7","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","2","13","PDF文本层","72","卷积局部感受野；深度学习；卷积神经网络 CNN","184、203、204、243、244、268、269","7","仅关键词候选，未逐题证实"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","3","13","PDF文本层","79","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","4","13","PDF文本层","172","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","5","13","PDF文本层","200","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","6","13","PDF文本层","382","优化算法 SGD 与 Adam","222","1","仅关键词候选，未逐题证实"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","7","13","PDF文本层","173","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","8","13","PDF文本层","86","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","9","13","PDF文本层","94","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","10","13","PDF文本层","44","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","11","13","PDF文本层","128","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","12","13","PDF文本层","100","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/58028cf1-eeb1-4232-978e-952095cfa1bd.pdf","第一章","13","13","PDF文本层","45","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","1","14","PDF文本层","7","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","2","14","PDF文本层","175","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","3","14","PDF文本层","183","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","4","14","PDF文本层","146","优化算法 SGD 与 Adam","222","1","仅关键词候选，未逐题证实"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","5","14","PDF文本层","223","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","6","14","PDF文本层","25","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","7","14","PDF文本层","125","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","8","14","PDF文本层","26","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","9","14","PDF文本层","95","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","10","14","PDF文本层","326","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","11","14","PDF文本层","227","","","0","本页无已关联题目；不等于知识点已覆盖"
"第一章/1-5/591a947b-72b5-4a04-b286-de288fd513c0.pdf","第一章","12","14","PDF文本层","68","","","0","本页无已关联题目；不等于知识点已覆盖"
